Elapsed Time[s]	Write 0 [A]	
11.0162	0.013	
11.0164	0.013	
11.0166	0.014	
11.0168	0.013	
11.0170	0.013	
11.0172	0.013	
11.0174	0.013	
11.0176	0.013	
11.0178	0.013	
11.0180	0.013	
11.0182	0.013	
11.0184	0.013	
11.0186	0.013	
11.0188	0.014	
11.0190	0.013	
11.0192	0.013	
11.0194	0.013	
11.0196	0.013	
11.0198	0.013	
11.0200	0.013	
11.0202	0.011	
11.0204	0.013	
11.0206	0.013	
11.0208	0.014	
11.0210	0.013	
11.0212	0.013	
11.0214	0.015	
11.0216	0.012	
11.0218	0.013	
11.0220	0.013	
11.0222	0.013	
11.0224	0.013	
11.0226	0.013	
11.0228	0.013	
11.0230	0.013	
11.0232	0.013	
11.0234	0.013	
11.0236	0.013	
11.0238	0.013	
11.0240	0.013	
11.0242	0.013	
11.0244	0.013	
11.0246	0.012	
11.0248	0.013	
11.0250	0.013	
11.0252	0.013	
11.0254	0.013	
11.0256	0.013	
11.0258	0.013	
11.0260	0.013	
11.0262	0.013	
11.0264	0.013	
11.0266	0.010	
11.0268	0.013	
11.0270	0.013	
11.0272	0.013	
11.0274	0.013	
11.0276	0.013	
11.0278	0.013	
11.0280	0.014	
11.0282	0.013	
11.0284	0.013	
11.0286	0.013	
11.0288	0.013	
11.0290	0.013	
11.0292	0.013	
11.0294	0.013	
11.0296	0.012	
11.0298	0.013	
11.0300	0.013	
11.0302	0.013	
11.0304	0.013	
11.0306	0.013	
11.0308	0.014	
11.0310	0.012	
11.0312	0.013	
11.0314	0.013	
11.0316	0.013	
11.0318	0.013	
11.0320	0.013	
11.0322	0.015	
11.0324	0.014	
11.0326	0.013	
11.0328	0.013	
11.0330	0.013	
11.0332	0.014	
11.0334	0.013	
11.0336	0.013	
11.0338	0.013	
11.0340	0.013	
11.0342	0.013	
11.0344	0.013	
11.0346	0.013	
11.0348	0.013	
11.0350	0.013	
11.0352	0.013	
11.0354	0.014	
11.0356	0.013	
11.0358	0.014	
11.0360	0.013	
11.0362	0.014	
11.0364	0.013	
11.0366	0.014	
11.0368	0.013	
11.0370	0.013	
11.0372	0.013	
11.0374	0.013	
11.0376	0.014	
11.0378	0.014	
11.0380	0.013	
11.0382	0.013	
11.0384	0.014	
11.0386	0.013	
11.0388	0.013	
11.0390	0.013	
11.0392	0.013	
11.0394	0.013	
11.0396	0.013	
11.0398	0.014	
11.0400	0.013	
11.0402	0.014	
11.0404	0.013	
11.0406	0.014	
11.0408	0.012	
11.0410	0.013	
11.0412	0.013	
11.0414	0.013	
11.0416	0.013	
11.0418	0.013	
11.0420	0.013	
11.0422	0.013	
11.0424	0.013	
11.0426	0.013	
11.0428	0.012	
11.0430	0.013	
11.0432	0.013	
11.0434	0.013	
11.0436	0.014	
11.0438	0.013	
11.0440	0.013	
11.0442	0.013	
11.0444	0.012	
11.0446	0.013	
11.0448	0.013	
11.0450	0.013	
11.0452	0.013	
11.0454	0.013	
11.0456	0.013	
11.0458	0.013	
11.0460	0.013	
11.0462	0.013	
11.0464	0.014	
11.0466	0.013	
11.0468	0.013	
11.0470	0.013	
11.0472	0.013	
11.0474	0.013	
11.0476	0.013	
11.0478	0.013	
11.0480	0.013	
11.0482	0.012	
11.0484	0.014	
11.0486	0.013	
11.0488	0.013	
11.0490	0.013	
11.0492	0.013	
11.0494	0.013	
11.0496	0.013	
11.0498	0.013	
11.0500	0.011	
11.0502	0.013	
11.0504	0.013	
11.0506	0.013	
11.0508	0.014	
11.0510	0.013	
11.0512	0.014	
11.0514	0.013	
11.0516	0.013	
11.0518	0.014	
11.0520	0.013	
11.0522	0.012	
11.0524	0.013	
11.0526	0.013	
11.0528	0.015	
11.0530	0.014	
11.0532	0.015	
11.0534	0.013	
11.0536	0.014	
11.0538	0.013	
11.0540	0.013	
11.0542	0.014	
11.0544	0.013	
11.0546	0.013	
11.0548	0.014	
11.0550	0.014	
11.0552	0.013	
11.0554	0.014	
11.0556	0.014	
11.0558	0.014	
11.0560	0.013	
11.0562	0.013	
11.0564	0.013	
11.0566	0.013	
11.0568	0.014	
11.0570	0.013	
11.0572	0.013	
11.0574	0.013	
11.0576	0.013	
11.0578	0.013	
11.0580	0.013	
11.0582	0.012	
11.0584	0.013	
11.0586	0.013	
11.0588	0.013	
11.0590	0.013	
11.0592	0.013	
11.0594	0.013	
11.0596	0.014	
11.0598	0.013	
11.0600	0.013	
11.0602	0.013	
11.0604	0.013	
11.0606	0.014	
11.0608	0.012	
11.0610	0.013	
11.0612	0.013	
11.0614	0.012	
11.0616	0.013	
11.0618	0.013	
11.0620	0.014	
11.0622	0.012	
11.0624	0.011	
11.0626	0.014	
11.0628	0.012	
11.0630	0.013	
11.0632	0.013	
11.0634	0.014	
11.0636	0.013	
11.0638	0.015	
11.0640	0.013	
11.0642	0.015	
11.0644	0.013	
11.0646	0.012	
11.0648	0.012	
11.0650	0.013	
11.0652	0.013	
11.0654	0.013	
11.0656	0.013	
11.0658	0.012	
11.0660	0.013	
11.0662	0.013	
11.0664	0.015	
11.0666	0.012	
11.0668	0.013	
11.0670	0.013	
11.0672	0.013	
11.0674	0.013	
11.0676	0.013	
11.0678	0.013	
11.0680	0.013	
11.0682	0.013	
11.0684	0.014	
11.0686	0.013	
11.0688	0.013	
11.0690	0.013	
11.0692	0.013	
11.0694	0.013	
11.0696	0.013	
11.0698	0.013	
11.0700	0.013	
11.0702	0.013	
11.0704	0.013	
11.0706	0.013	
11.0708	0.011	
11.0710	0.013	
11.0712	0.013	
11.0714	0.013	
11.0716	0.014	
11.0718	0.015	
11.0720	0.013	
11.0722	0.012	
11.0724	0.013	
11.0726	0.013	
11.0728	0.014	
11.0730	0.013	
11.0732	0.013	
11.0734	0.013	
11.0736	0.013	
11.0738	0.013	
11.0740	0.013	
11.0742	0.013	
11.0744	0.013	
11.0746	0.013	
11.0748	0.014	
11.0750	0.014	
11.0752	0.013	
11.0754	0.014	
11.0756	0.014	
11.0758	0.013	
11.0760	0.014	
11.0762	0.013	
11.0764	0.013	
11.0766	0.013	
11.0768	0.013	
11.0770	0.013	
11.0772	0.013	
11.0774	0.013	
11.0776	0.012	
11.0778	0.013	
11.0780	0.013	
11.0782	0.014	
11.0784	0.013	
11.0786	0.013	
11.0788	0.014	
11.0790	0.013	
11.0792	0.014	
11.0794	0.013	
11.0796	0.013	
11.0798	0.013	
11.0800	0.013	
11.0802	0.014	
11.0804	0.014	
11.0806	0.013	
11.0808	0.013	
11.0810	0.013	
11.0812	0.013	
11.0814	0.013	
11.0816	0.013	
11.0818	0.013	
11.0820	0.013	
11.0822	0.014	
11.0824	0.015	
11.0826	0.013	
11.0828	0.013	
11.0830	0.013	
11.0832	0.013	
11.0834	0.012	
11.0836	0.013	
11.0838	0.013	
11.0840	0.012	
11.0842	0.013	
11.0844	0.013	
11.0846	0.012	
11.0848	0.012	
11.0850	0.013	
11.0852	0.013	
11.0854	0.013	
11.0856	0.013	
11.0858	0.013	
11.0860	0.013	
11.0862	0.012	
11.0864	0.012	
11.0866	0.013	
11.0868	0.013	
11.0870	0.013	
11.0872	0.013	
11.0874	0.013	
11.0876	0.013	
11.0878	0.013	
11.0880	0.013	
11.0882	0.013	
11.0884	0.013	
11.0886	0.013	
11.0888	0.013	
11.0890	0.013	
11.0892	0.013	
11.0894	0.013	
11.0896	0.013	
11.0898	0.012	
11.0900	0.013	
11.0902	0.012	
11.0904	0.013	
11.0906	0.013	
11.0908	0.013	
11.0910	0.012	
11.0912	0.014	
11.0914	0.013	
11.0916	0.013	
11.0918	0.013	
11.0920	0.013	
11.0922	0.013	
11.0924	0.013	
11.0926	0.013	
11.0928	0.013	
11.0930	0.012	
11.0932	0.013	
11.0934	0.012	
11.0936	0.013	
11.0938	0.013	
11.0940	0.013	
11.0942	0.013	
11.0944	0.013	
11.0946	0.014	
11.0948	0.014	
11.0950	0.013	
11.0952	0.013	
11.0954	0.013	
11.0956	0.013	
11.0958	0.013	
11.0960	0.013	
11.0962	0.014	
11.0964	0.013	
11.0966	0.012	
11.0968	0.013	
11.0970	0.013	
11.0972	0.013	
11.0974	0.011	
11.0976	0.013	
11.0978	0.013	
11.0980	0.012	
11.0982	0.013	
11.0984	0.013	
11.0986	0.014	
11.0988	0.013	
11.0990	0.013	
11.0992	0.014	
11.0994	0.011	
11.0996	0.014	
11.0998	0.013	
11.1000	0.013	
11.1002	0.013	
11.1004	0.014	
11.1006	0.013	
11.1008	0.013	
11.1010	0.013	
11.1012	0.013	
11.1014	0.013	
11.1016	0.013	
11.1018	0.012	
11.1020	0.014	
11.1022	0.013	
11.1024	0.013	
11.1026	0.013	
11.1028	0.013	
11.1030	0.014	
11.1032	0.013	
11.1034	0.013	
11.1036	0.013	
11.1038	0.013	
11.1040	0.014	
11.1042	0.013	
11.1044	0.012	
11.1046	0.013	
11.1048	0.012	
11.1050	0.013	
11.1052	0.013	
11.1054	0.013	
11.1056	0.013	
11.1058	0.012	
11.1060	0.013	
11.1062	0.013	
11.1064	0.013	
11.1066	0.013	
11.1068	0.012	
11.1070	0.013	
11.1072	0.013	
11.1074	0.013	
11.1076	0.013	
11.1078	0.013	
11.1080	0.013	
11.1082	0.012	
11.1084	0.013	
11.1086	0.013	
11.1088	0.013	
11.1090	0.013	
11.1092	0.013	
11.1094	0.014	
11.1096	0.013	
11.1098	0.015	
11.1100	0.014	
11.1102	0.014	
11.1104	0.012	
11.1106	0.013	
11.1108	0.013	
11.1110	0.013	
11.1112	0.014	
11.1114	0.012	
11.1116	0.013	
11.1118	0.013	
11.1120	0.013	
11.1122	0.011	
11.1124	0.013	
11.1126	0.014	
11.1128	0.013	
11.1130	0.013	
11.1132	0.013	
11.1134	0.013	
11.1136	0.013	
11.1138	0.013	
11.1140	0.013	
11.1142	0.013	
11.1144	0.014	
11.1146	0.013	
11.1148	0.013	
11.1150	0.013	
11.1152	0.014	
11.1154	0.013	
11.1156	0.013	
11.1158	0.013	
11.1160	0.013	
11.1162	0.014	
11.1164	0.014	
11.1166	0.013	
11.1168	0.013	
11.1170	0.013	
11.1172	0.013	
11.1174	0.013	
11.1176	0.013	
11.1178	0.013	
11.1180	0.010	
11.1182	0.013	
11.1184	0.013	
11.1186	0.013	
11.1188	0.013	
11.1190	0.015	
11.1192	0.014	
11.1194	0.013	
11.1196	0.013	
11.1198	0.012	
11.1200	0.013	
11.1202	0.013	
11.1204	0.013	
11.1206	0.013	
11.1208	0.013	
11.1210	0.014	
11.1212	0.013	
11.1214	0.013	
11.1216	0.013	
11.1218	0.012	
11.1220	0.013	
11.1222	0.013	
11.1224	0.012	
11.1226	0.013	
11.1228	0.013	
11.1230	0.012	
11.1232	0.012	
11.1234	0.013	
11.1236	0.013	
11.1238	0.014	
11.1240	0.013	
11.1242	0.013	
11.1244	0.013	
11.1246	0.014	
11.1248	0.013	
11.1250	0.013	
11.1252	0.013	
11.1254	0.013	
11.1256	0.013	
11.1258	0.013	
11.1260	0.013	
11.1262	0.012	
11.1264	0.013	
11.1266	0.013	
11.1268	0.013	
11.1270	0.013	
11.1272	0.015	
11.1274	0.013	
11.1276	0.013	
11.1278	0.013	
11.1280	0.013	
11.1282	0.013	
11.1284	0.013	
11.1286	0.013	
11.1288	0.013	
11.1290	0.013	
11.1292	0.013	
11.1294	0.013	
11.1296	0.013	
11.1298	0.013	
11.1300	0.012	
11.1302	0.014	
11.1304	0.013	
11.1306	0.012	
11.1308	0.013	
11.1310	0.014	
11.1312	0.013	
11.1314	0.013	
11.1316	0.014	
11.1318	0.012	
11.1320	0.014	
11.1322	0.013	
11.1324	0.013	
11.1326	0.013	
11.1328	0.013	
11.1330	0.013	
11.1332	0.013	
11.1334	0.013	
11.1336	0.013	
11.1338	0.013	
11.1340	0.013	
11.1342	0.013	
11.1344	0.013	
11.1346	0.013	
11.1348	0.014	
11.1350	0.013	
11.1352	0.013	
11.1354	0.013	
11.1356	0.014	
11.1358	0.013	
11.1360	0.013	
11.1362	0.014	
11.1364	0.013	
11.1366	0.014	
11.1368	0.013	
11.1370	0.013	
11.1372	0.013	
11.1374	0.014	
11.1376	0.013	
11.1378	0.013	
11.1380	0.013	
11.1382	0.013	
11.1384	0.014	
11.1386	0.013	
11.1388	0.013	
11.1390	0.014	
11.1392	0.015	
11.1394	0.013	
11.1396	0.013	
11.1398	0.013	
11.1400	0.014	
11.1402	0.013	
11.1404	0.013	
11.1406	0.013	
11.1408	0.014	
11.1410	0.014	
11.1412	0.013	
11.1414	0.013	
11.1416	0.012	
11.1418	0.015	
11.1420	0.014	
11.1422	0.013	
11.1424	0.013	
11.1426	0.013	
11.1428	0.013	
11.1430	0.014	
11.1432	0.013	
11.1434	0.014	
11.1436	0.013	
11.1438	0.012	
11.1440	0.012	
11.1442	0.014	
11.1444	0.013	
11.1446	0.013	
11.1448	0.013	
11.1450	0.013	
11.1452	0.014	
11.1454	0.013	
11.1456	0.013	
11.1458	0.013	
11.1460	0.013	
11.1462	0.015	
11.1464	0.012	
11.1466	0.013	
11.1468	0.013	
11.1470	0.013	
11.1472	0.013	
11.1474	0.013	
11.1476	0.013	
11.1478	0.013	
11.1480	0.016	
11.1482	0.013	
11.1484	0.014	
11.1486	0.013	
11.1488	0.013	
11.1490	0.013	
11.1492	0.014	
11.1494	0.013	
11.1496	0.013	
11.1498	0.013	
11.1500	0.014	
11.1502	0.013	
11.1504	0.013	
11.1506	0.013	
11.1508	0.014	
11.1510	0.015	
11.1512	0.014	
11.1514	0.013	
11.1516	0.013	
11.1518	0.014	
11.1520	0.013	
11.1522	0.014	
11.1524	0.013	
11.1526	0.014	
11.1528	0.011	
11.1530	0.013	
11.1532	0.013	
11.1534	0.013	
11.1536	0.013	
11.1538	0.013	
11.1540	0.013	
11.1542	0.013	
11.1544	0.013	
11.1546	0.013	
11.1548	0.013	
11.1550	0.014	
11.1552	0.014	
11.1554	0.014	
11.1556	0.014	
11.1558	0.015	
11.1560	0.014	
11.1562	0.013	
11.1564	0.013	
11.1566	0.013	
11.1568	0.014	
11.1570	0.014	
11.1572	0.014	
11.1574	0.015	
11.1576	0.013	
11.1578	0.013	
11.1580	0.013	
11.1582	0.013	
11.1584	0.014	
11.1586	0.013	
11.1588	0.013	
11.1590	0.013	
11.1592	0.013	
11.1594	0.015	
11.1596	0.013	
11.1598	0.013	
11.1600	0.013	
11.1602	0.014	
11.1604	0.013	
11.1606	0.013	
11.1608	0.013	
11.1610	0.014	
11.1612	0.013	
11.1614	0.014	
11.1616	0.011	
11.1618	0.013	
11.1620	0.013	
11.1622	0.013	
11.1624	0.013	
11.1626	0.013	
11.1628	0.013	
11.1630	0.013	
11.1632	0.013	
11.1634	0.013	
11.1636	0.013	
11.1638	0.013	
11.1640	0.013	
11.1642	0.013	
11.1644	0.013	
11.1646	0.012	
11.1648	0.013	
11.1650	0.014	
11.1652	0.013	
11.1654	0.013	
11.1656	0.013	
11.1658	0.013	
11.1660	0.013	
11.1662	0.013	
11.1664	0.013	
11.1666	0.013	
11.1668	0.012	
11.1670	0.013	
11.1672	0.013	
11.1674	0.013	
11.1676	0.013	
11.1678	0.013	
11.1680	0.013	
11.1682	0.013	
11.1684	0.013	
11.1686	0.014	
11.1688	0.013	
11.1690	0.013	
11.1692	0.013	
11.1694	0.013	
11.1696	0.013	
11.1698	0.013	
11.1700	0.013	
11.1702	0.014	
11.1704	0.013	
11.1706	0.013	
11.1708	0.013	
11.1710	0.013	
11.1712	0.012	
11.1714	0.013	
11.1716	0.013	
11.1718	0.013	
11.1720	0.013	
11.1722	0.014	
11.1724	0.013	
11.1726	0.015	
11.1728	0.013	
11.1730	0.013	
11.1732	0.014	
11.1734	0.015	
11.1736	0.013	
11.1738	0.013	
11.1740	0.013	
11.1742	0.013	
11.1744	0.013	
11.1746	0.013	
11.1748	0.013	
11.1750	0.014	
11.1752	0.013	
11.1754	0.014	
11.1756	0.013	
11.1758	0.013	
11.1760	0.013	
11.1762	0.013	
11.1764	0.014	
11.1766	0.013	
11.1768	0.013	
11.1770	0.013	
11.1772	0.013	
11.1774	0.013	
11.1776	0.012	
11.1778	0.013	
11.1780	0.013	
11.1782	0.013	
11.1784	0.013	
11.1786	0.013	
11.1788	0.013	
11.1790	0.012	
11.1792	0.013	
11.1794	0.013	
11.1796	0.015	
11.1798	0.013	
11.1800	0.014	
11.1802	0.013	
11.1804	0.012	
11.1806	0.013	
11.1808	0.014	
11.1810	0.013	
11.1812	0.013	
11.1814	0.014	
11.1816	0.013	
11.1818	0.013	
11.1820	0.014	
11.1822	0.013	
11.1824	0.013	
11.1826	0.013	
11.1828	0.013	
11.1830	0.012	
11.1832	0.013	
11.1834	0.012	
11.1836	0.013	
11.1838	0.013	
11.1840	0.013	
11.1842	0.013	
11.1844	0.013	
11.1846	0.013	
11.1848	0.012	
11.1850	0.013	
11.1852	0.013	
11.1854	0.013	
11.1856	0.013	
11.1858	0.013	
11.1860	0.013	
11.1862	0.013	
11.1864	0.012	
11.1866	0.013	
11.1868	0.013	
11.1870	0.013	
11.1872	0.013	
11.1874	0.013	
11.1876	0.013	
11.1878	0.013	
11.1880	0.014	
11.1882	0.012	
11.1884	0.013	
11.1886	0.013	
11.1888	0.013	
11.1890	0.013	
11.1892	0.013	
11.1894	0.014	
11.1896	0.013	
11.1898	0.013	
11.1900	0.013	
11.1902	0.014	
11.1904	0.014	
11.1906	0.013	
11.1908	0.014	
11.1910	0.011	
11.1912	0.013	
11.1914	0.013	
11.1916	0.011	
11.1918	0.013	
11.1920	0.013	
11.1922	0.014	
11.1924	0.013	
11.1926	0.013	
11.1928	0.014	
11.1930	0.013	
11.1932	0.012	
11.1934	0.014	
11.1936	0.013	
11.1938	0.013	
11.1940	0.013	
11.1942	0.014	
11.1944	0.013	
11.1946	0.013	
11.1948	0.013	
11.1950	0.012	
11.1952	0.014	
11.1954	0.014	
11.1956	0.014	
11.1958	0.013	
11.1960	0.013	
11.1962	0.013	
11.1964	0.013	
11.1966	0.014	
11.1968	0.013	
11.1970	0.013	
11.1972	0.013	
11.1974	0.013	
11.1976	0.011	
11.1978	0.014	
11.1980	0.013	
11.1982	0.013	
11.1984	0.013	
11.1986	0.013	
11.1988	0.013	
11.1990	0.013	
11.1992	0.013	
11.1994	0.013	
11.1996	0.013	
11.1998	0.013	
11.2000	0.015	
11.2002	0.014	
11.2004	0.012	
11.2006	0.013	
11.2008	0.014	
11.2010	0.013	
11.2012	0.014	
11.2014	0.014	
11.2016	0.010	
11.2018	0.013	
11.2020	0.013	
11.2022	0.015	
11.2024	0.013	
11.2026	0.013	
11.2028	0.013	
11.2030	0.013	
11.2032	0.013	
11.2034	0.011	
11.2036	0.013	
11.2038	0.014	
11.2040	0.013	
11.2042	0.012	
11.2044	0.011	
11.2046	0.012	
11.2048	0.013	
11.2050	0.013	
11.2052	0.013	
11.2054	0.013	
11.2056	0.013	
11.2058	0.013	
11.2060	0.013	
11.2062	0.013	
11.2064	0.012	
11.2066	0.013	
11.2068	0.013	
11.2070	0.013	
11.2072	0.013	
11.2074	0.013	
11.2076	0.013	
11.2078	0.013	
11.2080	0.013	
11.2082	0.013	
11.2084	0.013	
11.2086	0.013	
11.2088	0.013	
11.2090	0.013	
11.2092	0.013	
11.2094	0.014	
11.2096	0.013	
11.2098	0.013	
11.2100	0.013	
11.2102	0.014	
11.2104	0.013	
11.2106	0.013	
11.2108	0.013	
11.2110	0.013	
11.2112	0.013	
11.2114	0.013	
11.2116	0.013	
11.2118	0.013	
11.2120	0.015	
11.2122	0.012	
11.2124	0.013	
11.2126	0.011	
11.2128	0.015	
11.2130	0.013	
11.2132	0.013	
11.2134	0.014	
11.2136	0.013	
11.2138	0.013	
11.2140	0.014	
11.2142	0.013	
11.2144	0.013	
11.2146	0.013	
11.2148	0.013	
11.2150	0.013	
11.2152	0.013	
11.2154	0.013	
11.2156	0.013	
11.2158	0.013	
11.2160	0.013	
11.2162	0.013	
11.2164	0.013	
11.2166	0.014	
11.2168	0.013	
11.2170	0.014	
11.2172	0.013	
11.2174	0.013	
11.2176	0.013	
11.2178	0.014	
11.2180	0.013	
11.2182	0.013	
11.2184	0.013	
11.2186	0.013	
11.2188	0.011	
11.2190	0.013	
11.2192	0.014	
11.2194	0.015	
11.2196	0.012	
11.2198	0.014	
11.2200	0.013	
11.2202	0.013	
11.2204	0.013	
11.2206	0.011	
11.2208	0.013	
11.2210	0.011	
11.2212	0.013	
11.2214	0.013	
11.2216	0.013	
11.2218	0.015	
11.2220	0.014	
11.2222	0.013	
11.2224	0.014	
11.2226	0.015	
11.2228	0.012	
11.2230	0.013	
11.2232	0.013	
11.2234	0.013	
11.2236	0.013	
11.2238	0.012	
11.2240	0.013	
11.2242	0.013	
11.2244	0.013	
11.2246	0.013	
11.2248	0.013	
11.2250	0.014	
11.2252	0.013	
11.2254	0.013	
11.2256	0.011	
11.2258	0.013	
11.2260	0.013	
11.2262	0.013	
11.2264	0.013	
11.2266	0.011	
11.2268	0.013	
11.2270	0.013	
11.2272	0.013	
11.2274	0.013	
11.2276	0.015	
11.2278	0.012	
11.2280	0.013	
11.2282	0.014	
11.2284	0.013	
11.2286	0.013	
11.2288	0.014	
11.2290	0.014	
11.2292	0.013	
11.2294	0.013	
11.2296	0.013	
11.2298	0.013	
11.2300	0.013	
11.2302	0.014	
11.2304	0.012	
11.2306	0.013	
11.2308	0.013	
11.2310	0.013	
11.2312	0.013	
11.2314	0.013	
11.2316	0.013	
11.2318	0.014	
11.2320	0.014	
11.2322	0.013	
11.2324	0.012	
11.2326	0.013	
11.2328	0.014	
11.2330	0.013	
11.2332	0.013	
11.2334	0.014	
11.2336	0.013	
11.2338	0.013	
11.2340	0.013	
11.2342	0.013	
11.2344	0.013	
11.2346	0.013	
11.2348	0.013	
11.2350	0.014	
11.2352	0.013	
11.2354	0.013	
11.2356	0.013	
11.2358	0.014	
11.2360	0.013	
11.2362	0.013	
11.2364	0.014	
11.2366	0.013	
11.2368	0.014	
11.2370	0.013	
11.2372	0.013	
11.2374	0.012	
11.2376	0.013	
11.2378	0.013	
11.2380	0.014	
11.2382	0.013	
11.2384	0.013	
11.2386	0.013	
11.2388	0.014	
11.2390	0.013	
11.2392	0.013	
11.2394	0.013	
11.2396	0.013	
11.2398	0.012	
11.2400	0.014	
11.2402	0.013	
11.2404	0.013	
11.2406	0.014	
11.2408	0.013	
11.2410	0.013	
11.2412	0.013	
11.2414	0.013	
11.2416	0.013	
11.2418	0.013	
11.2420	0.013	
11.2422	0.014	
11.2424	0.013	
11.2426	0.013	
11.2428	0.012	
11.2430	0.013	
11.2432	0.012	
11.2434	0.012	
11.2436	0.013	
11.2438	0.013	
11.2440	0.014	
11.2442	0.012	
11.2444	0.013	
11.2446	0.013	
11.2448	0.014	
11.2450	0.013	
11.2452	0.013	
11.2454	0.011	
11.2456	0.015	
11.2458	0.013	
11.2460	0.013	
11.2462	0.013	
11.2464	0.013	
11.2466	0.013	
11.2468	0.013	
11.2470	0.013	
11.2472	0.013	
11.2474	0.013	
11.2476	0.013	
11.2478	0.013	
11.2480	0.013	
11.2482	0.013	
11.2484	0.013	
11.2486	0.013	
11.2488	0.013	
11.2490	0.014	
11.2492	0.012	
11.2494	0.013	
11.2496	0.013	
11.2498	0.013	
11.2500	0.013	
11.2502	0.013	
11.2504	0.013	
11.2506	0.013	
11.2508	0.014	
11.2510	0.013	
11.2512	0.014	
11.2514	0.013	
11.2516	0.013	
11.2518	0.012	
11.2520	0.014	
11.2522	0.015	
11.2524	0.013	
11.2526	0.013	
11.2528	0.012	
11.2530	0.013	
11.2532	0.014	
11.2534	0.013	
11.2536	0.013	
11.2538	0.013	
11.2540	0.013	
11.2542	0.012	
11.2544	0.013	
11.2546	0.014	
11.2548	0.014	
11.2550	0.013	
11.2552	0.014	
11.2554	0.014	
11.2556	0.013	
11.2558	0.013	
11.2560	0.013	
11.2562	0.013	
11.2564	0.013	
11.2566	0.013	
11.2568	0.013	
11.2570	0.013	
11.2572	0.013	
11.2574	0.013	
11.2576	0.012	
11.2578	0.013	
11.2580	0.013	
11.2582	0.013	
11.2584	0.013	
11.2586	0.013	
11.2588	0.013	
11.2590	0.012	
11.2592	0.013	
11.2594	0.013	
11.2596	0.013	
11.2598	0.012	
11.2600	0.013	
11.2602	0.013	
11.2604	0.012	
11.2606	0.012	
11.2608	0.014	
11.2610	0.013	
11.2612	0.013	
11.2614	0.013	
11.2616	0.013	
11.2618	0.013	
11.2620	0.013	
11.2622	0.013	
11.2624	0.013	
11.2626	0.013	
11.2628	0.014	
11.2630	0.013	
11.2632	0.013	
11.2634	0.011	
11.2636	0.013	
11.2638	0.013	
11.2640	0.013	
11.2642	0.012	
11.2644	0.013	
11.2646	0.013	
11.2648	0.011	
11.2650	0.013	
11.2652	0.013	
11.2654	0.013	
11.2656	0.012	
11.2658	0.013	
11.2660	0.014	
11.2662	0.013	
11.2664	0.013	
11.2666	0.013	
11.2668	0.013	
11.2670	0.013	
11.2672	0.013	
11.2674	0.013	
11.2676	0.013	
11.2678	0.013	
11.2680	0.013	
11.2682	0.013	
11.2684	0.013	
11.2686	0.013	
11.2688	0.013	
11.2690	0.013	
11.2692	0.014	
11.2694	0.013	
11.2696	0.013	
11.2698	0.014	
11.2700	0.013	
11.2702	0.013	
11.2704	0.014	
11.2706	0.014	
11.2708	0.013	
11.2710	0.013	
11.2712	0.012	
11.2714	0.013	
11.2716	0.013	
11.2718	0.014	
11.2720	0.013	
11.2722	0.013	
11.2724	0.014	
11.2726	0.014	
11.2728	0.013	
11.2730	0.012	
11.2732	0.013	
11.2734	0.014	
11.2736	0.012	
11.2738	0.013	
11.2740	0.014	
11.2742	0.013	
11.2744	0.013	
11.2746	0.015	
11.2748	0.013	
11.2750	0.014	
11.2752	0.014	
11.2754	0.013	
11.2756	0.013	
11.2758	0.013	
11.2760	0.013	
11.2762	0.014	
11.2764	0.013	
11.2766	0.013	
11.2768	0.013	
11.2770	0.014	
11.2772	0.013	
11.2774	0.014	
11.2776	0.014	
11.2778	0.013	
11.2780	0.016	
11.2782	0.013	
11.2784	0.013	
11.2786	0.013	
11.2788	0.013	
11.2790	0.013	
11.2792	0.012	
11.2794	0.014	
11.2796	0.014	
11.2798	0.011	
11.2800	0.014	
11.2802	0.013	
11.2804	0.013	
11.2806	0.011	
11.2808	0.014	
11.2810	0.013	
11.2812	0.015	
11.2814	0.015	
11.2816	0.013	
11.2818	0.013	
11.2820	0.013	
11.2822	0.013	
11.2824	0.013	
11.2826	0.014	
11.2828	0.014	
11.2830	0.014	
11.2832	0.013	
11.2834	0.013	
11.2836	0.013	
11.2838	0.012	
11.2840	0.013	
11.2842	0.013	
11.2844	0.013	
11.2846	0.013	
11.2848	0.013	
11.2850	0.013	
11.2852	0.012	
11.2854	0.013	
11.2856	0.013	
11.2858	0.012	
11.2860	0.012	
11.2862	0.013	
11.2864	0.013	
11.2866	0.013	
11.2868	0.012	
11.2870	0.013	
11.2872	0.013	
11.2874	0.013	
11.2876	0.013	
11.2878	0.013	
11.2880	0.013	
11.2882	0.013	
11.2884	0.013	
11.2886	0.013	
11.2888	0.013	
11.2890	0.013	
11.2892	0.013	
11.2894	0.013	
11.2896	0.013	
11.2898	0.013	
11.2900	0.013	
11.2902	0.013	
11.2904	0.013	
11.2906	0.013	
11.2908	0.013	
11.2910	0.014	
11.2912	0.013	
11.2914	0.013	
11.2916	0.013	
11.2918	0.014	
11.2920	0.014	
11.2922	0.013	
11.2924	0.014	
11.2926	0.012	
11.2928	0.013	
11.2930	0.013	
11.2932	0.014	
11.2934	0.013	
11.2936	0.014	
11.2938	0.013	
11.2940	0.013	
11.2942	0.013	
11.2944	0.013	
11.2946	0.013	
11.2948	0.014	
11.2950	0.013	
11.2952	0.014	
11.2954	0.013	
